year,year_index,geo,income_quintile,expense_category,coordinate,expense,log_expense,age_group,family_income_group,income,log_income,expense_to_income_ratio
2015,5,Province 12,All quintiles,Household furnishings and equipment,C1134,2875.0,3.458638,Total all ages,"$60,000 and over",32920.0,4.51746,0.08733293
2015,5,Province 12,All quintiles,Household furnishings,C1135,1373.0,3.137671,Total all ages,"$70,000 and over",28480.0,4.45454,0.04820927
2015,5,Province 12,All quintiles,Household equipment,C1136,1352.0,3.130977,Total all ages,"$75,000 and over",26370.0,4.42111,0.05127038
2015,5,Province 12,All quintiles,Household appliances,C1137,620.0,2.792392,Total all ages,"$80,000 and over",24320.0,4.385964,0.02549342
2015,5,Province 12,All quintiles,Clothing and accessories,C1138,4317.0,3.635182,Total all ages,"$90,000 and over",20270.0,4.306854,0.21297484
2015,5,Province 12,All quintiles,Transportation,C1139,16800.0,4.225309,Total all ages,Median total income,79340.0,4.899492,0.21174691
2015,5,Province 12,Lowest quintile,Total expenditure,C1140,45329.0,4.656376,0 to 24 years,All income groups,1070.0,3.029384,42.3635514
2015,5,Province 12,Lowest quintile,Food purchased from stores,C1141,4458.0,3.64914,0 to 24 years,"Under $10,000",50.0,1.69897,89.16
2015,5,Province 12,Lowest quintile,Food purchased from restaurants,C1142,1787.0,3.252125,0 to 24 years,"$10,000 and over",1020.0,3.0086,1.75196078
2015,5,Province 12,Lowest quintile,Shelter,C1143,13951.0,4.144605,0 to 24 years,"$15,000 and over",980.0,2.991226,14.23571429
2015,5,Province 12,Lowest quintile,Principal accommodation,C1144,13045.0,4.115444,0 to 24 years,"$20,000 and over",900.0,2.954243,14.49444444
2015,5,Province 12,Lowest quintile,Rented living quarters,C1145,7093.0,3.85083,0 to 24 years,"$25,000 and over",800.0,2.90309,8.86625
2015,5,Province 12,Lowest quintile,Owned living quarters,C1146,4330.0,3.636488,0 to 24 years,"$30,000 and over",710.0,2.851258,6.09859155
2015,5,Province 12,Lowest quintile,"Water, fuel and electricity for principal accommodation",C1147,1622.0,3.210051,0 to 24 years,"$35,000 and over",610.0,2.78533,2.65901639
2015,5,Province 12,Lowest quintile,Household operations,C1149,2823.0,3.450711,0 to 24 years,"$45,000 and over",420.0,2.623249,6.72142857
2015,5,Province 12,Lowest quintile,Communications,C1150,1588.0,3.20085,0 to 24 years,"$50,000 and over",330.0,2.518514,4.81212121
2015,5,Province 12,Lowest quintile,Household furnishings and equipment,C1151,1674.0,3.223755,0 to 24 years,"$60,000 and over",200.0,2.30103,8.37
2015,5,Province 12,Lowest quintile,Household furnishings,C1152,676.0,2.829947,0 to 24 years,"$70,000 and over",110.0,2.041393,6.14545455
2015,5,Province 12,Lowest quintile,Household equipment,C1153,853.0,2.930949,0 to 24 years,"$75,000 and over",90.0,1.954243,9.47777778
2015,5,Province 12,Lowest quintile,Household appliances,C1154,344.0,2.536558,0 to 24 years,"$80,000 and over",60.0,1.778151,5.73333333
2015,5,Province 12,Lowest quintile,Clothing and accessories,C1155,1948.0,3.289589,0 to 24 years,"$90,000 and over",40.0,1.60206,48.7
2015,5,Province 12,Lowest quintile,Transportation,C1156,6403.0,3.806384,0 to 24 years,Median total income,38830.0,4.589167,0.16489827
2015,5,Province 12,Second quintile,Total expenditure,C1157,69234.0,4.840319,25 to 34 years,All income groups,7050.0,3.848189,9.82042553
2015,5,Province 12,Second quintile,Food purchased from stores,C1158,6133.0,3.787673,25 to 34 years,"Under $10,000",160.0,2.20412,38.33125
2015,5,Province 12,Second quintile,Food purchased from restaurants,C1159,2126.0,3.327563,25 to 34 years,"$10,000 and over",6890.0,3.838219,0.30856313
2015,5,Province 12,Second quintile,Shelter,C1160,17520.0,4.243534,25 to 34 years,"$15,000 and over",6810.0,3.833147,2.57268722
2015,5,Province 12,Second quintile,Principal accommodation,C1161,16084.0,4.206394,25 to 34 years,"$20,000 and over",6700.0,3.826075,2.40059701
2015,5,Province 12,Second quintile,Rented living quarters,C1162,5725.0,3.757775,25 to 34 years,"$25,000 and over",6570.0,3.817565,0.87138508
2015,5,Province 12,Second quintile,Owned living quarters,C1163,7645.0,3.883377,25 to 34 years,"$30,000 and over",6430.0,3.808211,1.18895801
2015,5,Province 12,Second quintile,"Water, fuel and electricity for principal accommodation",C1164,2714.0,3.43361,25 to 34 years,"$35,000 and over",6210.0,3.793092,0.43703704
2015,5,Province 12,Second quintile,Other accommodation,C1165,1437.0,3.157457,25 to 34 years,"$40,000 and over",5980.0,3.776701,0.240301
2015,5,Province 12,Second quintile,Household operations,C1166,4156.0,3.618676,25 to 34 years,"$45,000 and over",5690.0,3.755112,0.73040422
2015,5,Province 12,Second quintile,Communications,C1167,2232.0,3.348694,25 to 34 years,"$50,000 and over",5330.0,3.726727,0.41876173
2015,5,Province 12,Second quintile,Household furnishings and equipment,C1168,1933.0,3.286232,25 to 34 years,"$60,000 and over",4590.0,3.661813,0.4211329
2015,5,Province 12,Second quintile,Household furnishings,C1169,715.0,2.854306,25 to 34 years,"$70,000 and over",3760.0,3.575188,0.19015957
2015,5,Province 12,Second quintile,Household equipment,C1170,1093.0,3.03862,25 to 34 years,"$75,000 and over",3410.0,3.532754,0.32052786
2015,5,Province 12,Second quintile,Household appliances,C1171,641.0,2.806858,25 to 34 years,"$80,000 and over",3060.0,3.485721,0.20947712
2015,5,Province 12,Second quintile,Clothing and accessories,C1172,2956.0,3.470704,25 to 34 years,"$90,000 and over",2320.0,3.365488,1.27413793
2015,5,Province 12,Second quintile,Transportation,C1173,11002.0,4.041472,25 to 34 years,Median total income,73520.0,4.866405,0.14964635
2015,5,Province 12,Third quintile,Total expenditure,C1174,96471.0,4.984397,35 to 44 years,All income groups,8870.0,3.947924,10.87609921
2015,5,Province 12,Third quintile,Food purchased from stores,C1175,7777.0,3.890812,35 to 44 years,"Under $10,000",110.0,2.041393,70.7
2015,5,Province 12,Third quintile,Food purchased from restaurants,C1176,3207.0,3.506099,35 to 44 years,"$10,000 and over",8760.0,3.942504,0.36609589
2015,5,Province 12,Third quintile,Shelter,C1177,21287.0,4.328114,35 to 44 years,"$15,000 and over",8690.0,3.93902,2.44959724
2015,5,Province 12,Third quintile,Principal accommodation,C1178,19635.0,4.293031,35 to 44 years,"$20,000 and over",8610.0,3.935003,2.2804878
2015,5,Province 12,Third quintile,Rented living quarters,C1179,4541.0,3.657152,35 to 44 years,"$25,000 and over",8490.0,3.928908,0.53486455
2015,5,Province 12,Third quintile,Owned living quarters,C1180,11940.0,4.077004,35 to 44 years,"$30,000 and over",8390.0,3.923762,1.42312277
2015,5,Province 12,Third quintile,"Water, fuel and electricity for principal accommodation",C1181,3153.0,3.498724,35 to 44 years,"$35,000 and over",8260.0,3.91698,0.38171913
2015,5,Province 12,Third quintile,Other accommodation,C1182,1652.0,3.21801,35 to 44 years,"$40,000 and over",8120.0,3.909556,0.20344828
2015,5,Province 12,Third quintile,Household operations,C1183,5135.0,3.71054,35 to 44 years,"$45,000 and over",7930.0,3.899273,0.64754098
2015,5,Province 12,Third quintile,Communications,C1184,2860.0,3.456366,35 to 44 years,"$50,000 and over",7700.0,3.886491,0.37142857
2015,5,Province 12,Third quintile,Household furnishings and equipment,C1185,2268.0,3.355643,35 to 44 years,"$60,000 and over",7140.0,3.853698,0.31764706
2015,5,Province 12,Third quintile,Household furnishings,C1186,1104.0,3.042969,35 to 44 years,"$70,000 and over",6520.0,3.814248,0.16932515
2015,5,Province 12,Third quintile,Household equipment,C1187,971.0,2.987219,35 to 44 years,"$75,000 and over",6130.0,3.78746,0.15840131
2015,5,Province 12,Third quintile,Household appliances,C1188,403.0,2.605305,35 to 44 years,"$80,000 and over",5770.0,3.761176,0.06984402
2015,5,Province 12,Third quintile,Clothing and accessories,C1189,3754.0,3.574494,35 to 44 years,"$90,000 and over",4950.0,3.694605,0.75838384
2015,5,Province 12,Third quintile,Transportation,C1190,16097.0,4.206745,35 to 44 years,Median total income,96160.0,4.982994,0.16739809
2015,5,Province 12,Fourth quintile,Total expenditure,C1191,127305.0,5.104845,45 to 54 years,All income groups,8810.0,3.944976,14.45005675
2015,5,Province 12,Fourth quintile,Food purchased from stores,C1192,8350.0,3.921686,45 to 54 years,"Under $10,000",80.0,1.90309,104.375
2015,5,Province 12,Fourth quintile,Food purchased from restaurants,C1193,3797.0,3.579441,45 to 54 years,"$10,000 and over",8730.0,3.941014,0.434937
2015,5,Province 12,Fourth quintile,Shelter,C1194,25047.0,4.398756,45 to 54 years,"$15,000 and over",8690.0,3.93902,2.88227848
2015,5,Province 12,Fourth quintile,Principal accommodation,C1195,22462.0,4.351448,45 to 54 years,"$20,000 and over",8620.0,3.935507,2.60580046
2015,5,Province 12,Fourth quintile,Rented living quarters,C1196,3220.0,3.507856,45 to 54 years,"$25,000 and over",8520.0,3.93044,0.37793427
2015,5,Province 12,Fourth quintile,Owned living quarters,C1197,15565.0,4.192149,45 to 54 years,"$30,000 and over",8430.0,3.925828,1.84638197
2015,5,Province 12,Fourth quintile,"Water, fuel and electricity for principal accommodation",C1198,3676.0,3.565376,45 to 54 years,"$35,000 and over",8320.0,3.920123,0.44182692
2015,5,Province 12,Fourth quintile,Other accommodation,C1199,2585.0,3.412461,45 to 54 years,"$40,000 and over",8160.0,3.91169,0.31678922
2015,5,Province 12,Fourth quintile,Household operations,C1200,6174.0,3.790567,45 to 54 years,"$45,000 and over",7990.0,3.902547,0.77271589
2015,5,Province 12,Fourth quintile,Communications,C1201,3138.0,3.496653,45 to 54 years,"$50,000 and over",7800.0,3.892095,0.40230769
2015,5,Province 12,Fourth quintile,Household furnishings and equipment,C1202,3137.0,3.496515,45 to 54 years,"$60,000 and over",7320.0,3.864511,0.42855191
2015,5,Province 12,Fourth quintile,Household furnishings,C1203,1212.0,3.083503,45 to 54 years,"$70,000 and over",6720.0,3.827369,0.18035714
2015,5,Province 12,Fourth quintile,Household equipment,C1204,1765.0,3.246745,45 to 54 years,"$75,000 and over",6390.0,3.805501,0.27621283
2015,5,Province 12,Fourth quintile,Household appliances,C1205,898.0,2.953276,45 to 54 years,"$80,000 and over",6090.0,3.784617,0.14745484
2015,5,Province 12,Fourth quintile,Clothing and accessories,C1206,5778.0,3.761778,45 to 54 years,"$90,000 and over",5410.0,3.733197,1.06802218
2015,5,Province 12,Fourth quintile,Transportation,C1207,20029.0,4.301659,45 to 54 years,Median total income,105320.0,5.022511,0.19017281
2015,5,Province 12,Highest quintile,Total expenditure,C1208,210998.0,5.324278,55 to 64 years,All income groups,10240.0,4.0103,20.60527344
2015,5,Province 12,Highest quintile,Food purchased from stores,C1209,8820.0,3.945469,55 to 64 years,"Under $10,000",80.0,1.90309,110.25
2015,5,Province 12,Highest quintile,Food purchased from restaurants,C1210,4361.0,3.639586,55 to 64 years,"$10,000 and over",10160.0,4.006894,0.42923228
2015,5,Province 12,Highest quintile,Shelter,C1211,30322.0,4.481758,55 to 64 years,"$15,000 and over",10100.0,4.004321,3.00217822
2015,5,Province 12,Highest quintile,Principal accommodation,C1212,24039.0,4.380916,55 to 64 years,"$20,000 and over",9940.0,3.997386,2.41841046
2015,5,Province 12,Highest quintile,Rented living quarters,C1213,2453.0,3.389698,55 to 64 years,"$25,000 and over",9790.0,3.990783,0.2505618
2015,5,Province 12,Highest quintile,Owned living quarters,C1214,17413.0,4.240874,55 to 64 years,"$30,000 and over",9600.0,3.982271,1.81385417
2015,5,Province 12,Highest quintile,"Water, fuel and electricity for principal accommodation",C1215,4173.0,3.620448,55 to 64 years,"$35,000 and over",9400.0,3.973128,0.44393617
2015,5,Province 12,Highest quintile,Other accommodation,C1216,6284.0,3.798236,55 to 64 years,"$40,000 and over",9120.0,3.959995,0.68903509
2015,5,Province 12,Highest quintile,Household operations,C1217,8211.0,3.914396,55 to 64 years,"$45,000 and over",8760.0,3.942504,0.93732877
2015,5,Province 12,Highest quintile,Communications,C1218,3755.0,3.57461,55 to 64 years,"$50,000 and over",8400.0,3.924279,0.44702381
2015,5,Province 12,Highest quintile,Household furnishings and equipment,C1219,5347.0,3.72811,55 to 64 years,"$60,000 and over",7570.0,3.879096,0.70634082
2015,5,Province 12,Highest quintile,Household furnishings,C1220,3145.0,3.497621,55 to 64 years,"$70,000 and over",6660.0,3.823474,0.47222222
2015,5,Province 12,Highest quintile,Household equipment,C1221,2072.0,3.31639,55 to 64 years,"$75,000 and over",6170.0,3.790285,0.33581848
2015,5,Province 12,Highest quintile,Household appliances,C1222,814.0,2.910624,55 to 64 years,"$80,000 and over",5680.0,3.754348,0.14330986
2015,5,Province 12,Highest quintile,Clothing and accessories,C1223,7124.0,3.852724,55 to 64 years,"$90,000 and over",4780.0,3.679428,1.49037657
2015,5,Province 12,Highest quintile,Transportation,C1224,30349.0,4.482144,55 to 64 years,Median total income,86080.0,4.934902,0.35256738
2015,5,Province 13,All quintiles,Total expenditure,C1225,85712.0,4.933042,Total all ages,All income groups,36630.0,4.563837,2.33993994
2015,5,Province 13,All quintiles,Food purchased from stores,C1226,6491.0,3.812312,Total all ages,"Under $10,000",230.0,2.361728,28.22173913
2015,5,Province 13,All quintiles,Food purchased from restaurants,C1227,2677.0,3.427648,Total all ages,"$10,000 and over",36400.0,4.561101,0.07354396
2015,5,Province 13,All quintiles,Shelter,C1228,19922.0,4.299333,Total all ages,"$15,000 and over",36240.0,4.559188,0.54972406
2015,5,Province 13,All quintiles,Principal accommodation,C1229,17603.0,4.245587,Total all ages,"$20,000 and over",35870.0,4.554731,0.49074435
2015,5,Province 13,All quintiles,Rented living quarters,C1230,4331.0,3.636588,Total all ages,"$25,000 and over",35390.0,4.548881,0.1223792
2015,5,Province 13,All quintiles,Owned living quarters,C1231,11252.0,4.05123,Total all ages,"$30,000 and over",34560.0,4.538574,0.3255787
2015,5,Province 13,All quintiles,"Water, fuel and electricity for principal accommodation",C1232,2020.0,3.305351,Total all ages,"$35,000 and over",32660.0,4.514016,0.06184936
2015,5,Province 13,All quintiles,Other accommodation,C1233,2320.0,3.365488,Total all ages,"$40,000 and over",30860.0,4.489396,0.07517822
2015,5,Province 13,All quintiles,Household operations,C1234,4513.0,3.654465,Total all ages,"$45,000 and over",29140.0,4.46449,0.15487303
2015,5,Province 13,All quintiles,Communications,C1235,2364.0,3.373647,Total all ages,"$50,000 and over",27380.0,4.437433,0.08634039
2015,5,Province 13,All quintiles,Household furnishings and equipment,C1236,2095.0,3.321184,Total all ages,"$60,000 and over",23970.0,4.379668,0.08740092
2015,5,Province 13,All quintiles,Household furnishings,C1237,943.0,2.974512,Total all ages,"$70,000 and over",20770.0,4.317436,0.04540202
2015,5,Province 13,All quintiles,Household equipment,C1238,1045.0,3.019116,Total all ages,"$75,000 and over",19220.0,4.283753,0.05437045
2015,5,Province 13,All quintiles,Household appliances,C1239,489.0,2.689309,Total all ages,"$80,000 and over",17720.0,4.248464,0.02759594
2015,5,Province 13,All quintiles,Clothing and accessories,C1240,3203.0,3.505557,Total all ages,"$90,000 and over",14960.0,4.174932,0.21410428
2015,5,Province 13,All quintiles,Transportation,C1241,12012.0,4.079615,Total all ages,Median total income,77990.0,4.892039,0.15401975
2015,5,Province 13,Lowest quintile,Total expenditure,C1242,38151.0,4.581506,0 to 24 years,All income groups,710.0,2.851258,53.73380282
2015,5,Province 13,Lowest quintile,Food purchased from stores,C1243,4350.0,3.638489,0 to 24 years,"Under $10,000",30.0,1.477121,145.0
2015,5,Province 13,Lowest quintile,Food purchased from restaurants,C1244,1453.0,3.162266,0 to 24 years,"$10,000 and over",680.0,2.832509,2.13676471
2015,5,Province 13,Lowest quintile,Shelter,C1245,12882.0,4.109983,0 to 24 years,"$15,000 and over",660.0,2.819544,19.51818182
2015,5,Province 13,Lowest quintile,Principal accommodation,C1246,11597.0,4.064346,0 to 24 years,"$20,000 and over",610.0,2.78533,19.01147541
2015,5,Province 13,Lowest quintile,Rented living quarters,C1247,6340.0,3.802089,0 to 24 years,"$25,000 and over",540.0,2.732394,11.74074074
2015,5,Province 13,Lowest quintile,Owned living quarters,C1248,4137.0,3.616686,0 to 24 years,"$30,000 and over",480.0,2.681241,8.61875
2015,5,Province 13,Lowest quintile,"Water, fuel and electricity for principal accommodation",C1249,1120.0,3.049218,0 to 24 years,"$35,000 and over",400.0,2.60206,2.8
2015,5,Province 13,Lowest quintile,Household operations,C1251,2219.0,3.346157,0 to 24 years,"$45,000 and over",260.0,2.414973,8.53461538
2015,5,Province 13,Lowest quintile,Communications,C1252,1470.0,3.167317,0 to 24 years,"$50,000 and over",210.0,2.322219,7.0
2015,5,Province 13,Lowest quintile,Household furnishings and equipment,C1253,698.0,2.843855,0 to 24 years,"$60,000 and over",130.0,2.113943,5.36923077
2015,5,Province 13,Lowest quintile,Household furnishings,C1254,379.0,2.578639,0 to 24 years,"$70,000 and over",80.0,1.90309,4.7375
